"2023-01-30 13:55:04",1123.9,21,BU
"2023-01-30 13:55:02",1123.9,9,BU
"2023-01-30 13:54:59",1123.9,46,SD
"2023-01-30 13:54:56",1124.2,28,BU
"2023-01-30 13:54:53",1123.9,12,SD
"2023-01-30 13:54:49",1123.9,75,SD
"2023-01-30 13:54:46",1124,68,BU
"2023-01-30 13:54:41",1123.9,13,BU
"2023-01-30 13:54:37",1123.9,29,BU
"2023-01-30 13:54:34",1123.9,96,SD
"2023-01-30 13:54:29",1124.3,3,BU
"2023-01-30 13:54:26",1124,11,SD
"2023-01-30 13:54:23",1124.2,44,SD
"2023-01-30 13:54:19",1124.5,11,BU
"2023-01-30 13:54:16",1124.4,24,SD
"2023-01-30 13:54:14",1124.5,14,BU
"2023-01-30 13:54:11",1124.5,16,BU
"2023-01-30 13:54:07",1124.5,13,BU
"2023-01-30 13:54:04",1124.3,83,SD
"2023-01-30 13:54:01",1124.5,16,BU
"2023-01-30 13:53:58",1124.3,9,BU
"2023-01-30 13:53:56",1124.5,72,SD
"2023-01-30 13:53:53",1124.3,47,BU
"2023-01-30 13:53:49",1124.2,8,SD
"2023-01-30 13:53:46",1124.3,76,BU
"2023-01-30 13:53:44",1124.3,5,BU
"2023-01-30 13:53:41",1124.2,14,SD
"2023-01-30 13:53:37",1124.3,17,BU
"2023-01-30 13:53:34",1124,4,SD
"2023-01-30 13:53:31",1124,71,BU
"2023-01-30 13:53:26",1123.9,13,BU
"2023-01-30 13:53:23",1123.9,86,BU
"2023-01-30 13:53:19",1124.3,29,BU
"2023-01-30 13:53:16",1124.3,21,SD
"2023-01-30 13:53:14",1124.3,13,SD
"2023-01-30 13:53:11",1124.3,77,SD
"2023-01-30 13:53:07",1124.5,6,BU
"2023-01-30 13:53:04",1124.4,66,SD
"2023-01-30 13:53:01",1124.6,14,SD
"2023-01-30 13:52:59",1124.7,33,BU
"2023-01-30 13:52:56",1124.7,3,BU
"2023-01-30 13:52:53",1124.6,14,SD
"2023-01-30 13:52:49",1124.7,10,BU
"2023-01-30 13:52:46",1124.6,14,BU
"2023-01-30 13:52:44",1124.7,48,BU
"2023-01-30 13:52:41",1124.5,21,SD
"2023-01-30 13:52:37",1124.6,44,SD
"2023-01-30 13:52:34",1124.6,59,SD
"2023-01-30 13:52:31",1124.3,117,SD
"2023-01-30 13:52:28",1124.5,99,SD
"2023-01-30 13:52:26",1124.8,95,BU
"2023-01-30 13:52:22",1125,142,BU
"2023-01-30 13:52:19",1124.9,34,SD
"2023-01-30 13:52:16",1125.4,204,BU
